Date,Open,High,Low,Close,Adj Close,Volume
2019-01-22,24607.759765625,24607.759765625,24244.310546875,24404.48046875,24404.48046875,3384800
2019-01-23,24577.25,24700.98046875,24307.169921875,24575.619140625,24575.619140625,3186000
2019-01-24,24579.9609375,24626.30078125,24422.73046875,24553.240234375,24553.240234375,3201700
2019-01-25,24687.2109375,24860.150390625,24676.75,24737.19921875,24737.19921875,3768900
2019-01-28,24596.98046875,24596.98046875,24323.939453125,24528.220703125,24528.220703125,3471700
2019-01-29,24519.619140625,24674.869140625,24504.0390625,24579.9609375,24579.9609375,3308700
2019-01-30,24826.51953125,25109.619140625,24790.900390625,25014.859375,25014.859375,3973300
2019-01-31,24954.48046875,25049.619140625,24842.08984375,24999.669921875,24999.669921875,5073500
2019-02-01,25025.310546875,25193.150390625,24982.490234375,25063.890625,25063.890625,3720900
2019-02-04,25062.119140625,25239.91015625,24977.669921875,25239.369140625,25239.369140625,2985400
2019-02-05,25287.9296875,25427.3203125,25287.650390625,25411.51953125,25411.51953125,3106500
2019-02-06,25371.5703125,25439.0390625,25312.060546875,25390.30078125,25390.30078125,2475900
2019-02-07,25265.810546875,25314.259765625,25000.51953125,25169.529296875,25169.529296875,2954600
2019-02-08,25042.359375,25106.390625,24883.0390625,25106.330078125,25106.330078125,2482100
2019-02-11,25142.810546875,25196.75,25009.099609375,25053.109375,25053.109375,2417000
2019-02-12,25152.029296875,25458.98046875,25152.029296875,25425.759765625,25425.759765625,2781100
2019-02-13,25480.859375,25625.94921875,25480.859375,25543.26953125,25543.26953125,2633300
2019-02-14,25460.650390625,25558.900390625,25308.08984375,25439.390625,25439.390625,3130100
2019-02-15,25564.630859375,25883.720703125,25564.630859375,25883.25,25883.25,3285300
2019-02-19,25849.849609375,25961.439453125,25820.009765625,25891.3203125,25891.3203125,2806200
2019-02-20,25872.259765625,25986.19921875,25846.48046875,25954.439453125,25954.439453125,2878800
2019-02-21,25922.41015625,25938.880859375,25762.2109375,25850.630859375,25850.630859375,2557100
2019-02-22,25906.26953125,26052.900390625,25906.26953125,26031.810546875,26031.810546875,2797600
2019-02-25,26126.150390625,26241.419921875,26080.66015625,26091.94921875,26091.94921875,2816000
2019-02-26,26051.609375,26155.2890625,25966.009765625,26057.98046875,26057.98046875,2578500
2019-02-27,25995.599609375,26039.6796875,25877.240234375,25985.16015625,25985.16015625,2553800
2019-02-28,25984.279296875,26029.2109375,25896.560546875,25916.0,25916.0,3385200
2019-03-01,26019.669921875,26143.919921875,25914.369140625,26026.3203125,26026.3203125,2898900
2019-03-04,26122.189453125,26155.98046875,25611.55078125,25819.650390625,25819.650390625,2955100
2019-03-05,25829.0703125,25877.150390625,25725.630859375,25806.630859375,25806.630859375,2522600
2019-03-06,25818.759765625,25837.609375,25633.7109375,25673.4609375,25673.4609375,2562500
2019-03-07,25645.44921875,25645.44921875,25352.55078125,25473.23046875,25473.23046875,2891400
2019-03-08,25347.380859375,25466.140625,25252.4609375,25450.240234375,25450.240234375,2705000
2019-03-11,25208.0,25661.630859375,25208.0,25650.880859375,25650.880859375,3097900
2019-03-12,25600.30078125,25675.439453125,25522.169921875,25554.66015625,25554.66015625,3177300
2019-03-13,25637.23046875,25776.490234375,25571.310546875,25702.890625,25702.890625,3314100
2019-03-14,25692.310546875,25752.83984375,25621.310546875,25709.939453125,25709.939453125,3027900
2019-03-15,25720.9609375,25927.91015625,25649.69921875,25848.869140625,25848.869140625,6169100
2019-03-18,25801.880859375,25924.76953125,25785.66015625,25914.099609375,25914.099609375,3031700
2019-03-19,25987.869140625,26109.6796875,25814.919921875,25887.380859375,25887.380859375,3422500
2019-03-20,25867.7890625,25929.51953125,25670.630859375,25745.669921875,25745.669921875,3219800
2019-03-21,25688.439453125,26009.900390625,25657.779296875,25962.509765625,25962.509765625,3352500
2019-03-22,25844.650390625,25877.009765625,25501.44921875,25502.3203125,25502.3203125,3865100
2019-03-25,25490.720703125,25603.26953125,25372.259765625,25516.830078125,25516.830078125,3031200
2019-03-26,25649.560546875,25796.2890625,25544.779296875,25657.73046875,25657.73046875,3051100
2019-03-27,25676.33984375,25758.169921875,25425.26953125,25625.58984375,25625.58984375,2703400
2019-03-28,25693.3203125,25743.41015625,25576.689453125,25717.4609375,25717.4609375,2371700
2019-03-29,25827.310546875,25949.3203125,25771.669921875,25928.6796875,25928.6796875,3006200
2019-04-01,26075.099609375,26280.900390625,26071.689453125,26258.419921875,26258.419921875,2955700
2019-04-02,26213.55078125,26221.240234375,26122.310546875,26179.130859375,26179.130859375,2509400
2019-04-03,26238.029296875,26282.169921875,26138.470703125,26218.130859375,26218.130859375,2719800
2019-04-04,26213.419921875,26398.900390625,26212.779296875,26384.630859375,26384.630859375,2330400
2019-04-05,26427.560546875,26487.5703125,26370.8203125,26424.990234375,26424.990234375,2295500
2019-04-08,26312.669921875,26344.650390625,26246.029296875,26341.01953125,26341.01953125,2293800
2019-04-09,26243.5390625,26246.33984375,26103.140625,26150.580078125,26150.580078125,2444100
2019-04-10,26173.7109375,26209.490234375,26101.240234375,26157.16015625,26157.16015625,2031300
2019-04-11,26188.2109375,26229.880859375,26062.58984375,26143.05078125,26143.05078125,2116800
2019-04-12,26357.7890625,26436.6796875,26309.720703125,26412.30078125,26412.30078125,3699100
2019-04-15,26407.759765625,26424.849609375,26316.419921875,26384.76953125,26384.76953125,2506200
2019-04-16,26482.189453125,26530.7109375,26397.189453125,26452.66015625,26452.66015625,3023400
2019-04-17,26468.529296875,26501.01953125,26391.859375,26449.5390625,26449.5390625,3677800
2019-04-18,26463.369140625,26602.419921875,26444.529296875,26559.5390625,26559.5390625,3328500
2019-04-22,26510.76953125,26553.05078125,26458.609375,26511.05078125,26511.05078125,2325700
2019-04-23,26513.830078125,26695.9609375,26503.560546875,26656.390625,26656.390625,3116900
2019-04-24,26652.560546875,26680.580078125,26582.859375,26597.05078125,26597.05078125,2833700
2019-04-25,26426.369140625,26536.48046875,26310.279296875,26462.080078125,26462.080078125,2967300
2019-04-26,26454.619140625,26543.560546875,26392.55078125,26543.330078125,26543.330078125,3172900
2019-04-29,26559.869140625,26602.5390625,26520.75,26554.390625,26554.390625,2794500
2019-04-30,26594.560546875,26614.0390625,26419.470703125,26592.91015625,26592.91015625,3403200
2019-05-01,26639.060546875,26689.390625,26426.380859375,26430.140625,26430.140625,3038500
2019-05-02,26407.150390625,26454.689453125,26180.359375,26307.7890625,26307.7890625,2876100
2019-05-03,26379.140625,26534.9609375,26370.08984375,26504.94921875,26504.94921875,2489000
2019-05-06,26160.619140625,26476.26953125,26033.94921875,26438.48046875,26438.48046875,2830200
2019-05-07,26276.900390625,26276.900390625,25789.7109375,25965.08984375,25965.08984375,3349600
2019-05-08,25933.7890625,26118.099609375,25889.41015625,25967.330078125,25967.330078125,2764200
2019-05-09,25878.849609375,25884.890625,25517.390625,25828.359375,25828.359375,3347600
2019-05-10,25763.720703125,26019.3203125,25469.859375,25942.369140625,25942.369140625,2945800
2019-05-13,25568.060546875,25568.060546875,25222.509765625,25324.990234375,25324.990234375,3612400
2019-05-14,25384.029296875,25688.9609375,25384.029296875,25532.05078125,25532.05078125,2915700
2019-05-15,25400.130859375,25724.890625,25341.939453125,25648.01953125,25648.01953125,2707200
2019-05-16,25692.140625,25957.630859375,25692.140625,25862.6796875,25862.6796875,3209600
2019-05-17,25719.94921875,25948.740234375,25657.779296875,25764.0,25764.0,2837600
2019-05-20,25655.310546875,25751.7109375,25560.55078125,25679.900390625,25679.900390625,2795600
2019-05-21,25782.33984375,25898.26953125,25779.609375,25877.330078125,25877.330078125,2608700
2019-05-22,25818.4609375,25878.2109375,25755.109375,25776.609375,25776.609375,2417600
2019-05-23,25657.990234375,25657.990234375,25328.08984375,25490.470703125,25490.470703125,3169400
2019-05-24,25551.0703125,25670.810546875,25496.19921875,25585.689453125,25585.689453125,2013700
2019-05-28,25616.55078125,25717.630859375,25342.279296875,25347.76953125,25347.76953125,3589800
2019-05-29,25231.4609375,25231.4609375,24938.240234375,25126.41015625,25126.41015625,2989300
2019-05-30,25139.939453125,25218.5390625,25066.75,25169.880859375,25169.880859375,2152400
2019-05-31,25046.310546875,25046.310546875,24809.509765625,24815.0390625,24815.0390625,2922300
2019-06-03,24830.16015625,24935.2109375,24680.5703125,24819.779296875,24819.779296875,3282400
2019-06-04,24962.8203125,25343.76953125,24962.8203125,25332.1796875,25332.1796875,2816900
2019-06-05,25451.0,25544.66015625,25373.580078125,25539.5703125,25539.5703125,2626600
2019-06-06,25567.44921875,25800.30078125,25518.05078125,25720.66015625,25720.66015625,2480700
2019-06-07,25768.720703125,26072.75,25768.720703125,25983.939453125,25983.939453125,2630100
2019-06-10,26090.220703125,26210.609375,26054.310546875,26062.6796875,26062.6796875,2492800
2019-06-11,26180.58984375,26248.669921875,25998.869140625,26048.509765625,26048.509765625,2534900
2019-06-12,26040.30078125,26082.099609375,25958.66015625,26004.830078125,26004.830078125,2236900
2019-06-13,26036.939453125,26146.91015625,25995.7109375,26106.76953125,26106.76953125,2134000
2019-06-14,26076.359375,26162.279296875,25988.08984375,26089.609375,26089.609375,2080200
2019-06-17,26108.529296875,26165.779296875,26049.80078125,26112.529296875,26112.529296875,1995000
2019-06-18,26228.900390625,26527.189453125,26227.80078125,26465.5390625,26465.5390625,2734900
2019-06-19,26490.16015625,26569.75,26415.05078125,26504.0,26504.0,2409500
2019-06-20,26665.380859375,26798.630859375,26539.689453125,26753.169921875,26753.169921875,2781700
2019-06-21,26749.119140625,26907.369140625,26705.869140625,26719.130859375,26719.130859375,4855600
2019-06-24,26727.609375,26806.51953125,26723.369140625,26727.5390625,26727.5390625,2323900
2019-06-25,26731.609375,26752.310546875,26527.66015625,26548.220703125,26548.220703125,2821600
2019-06-26,26599.419921875,26660.0390625,26536.330078125,26536.8203125,26536.8203125,2743400
2019-06-27,26523.720703125,26607.240234375,26465.3203125,26526.580078125,26526.580078125,2469300
2019-06-28,26605.9296875,26638.349609375,26522.26953125,26599.9609375,26599.9609375,4993500
2019-07-01,26805.859375,26890.640625,26616.2109375,26717.4296875,26717.4296875,2676700
2019-07-02,26719.529296875,26787.560546875,26632.650390625,26786.6796875,26786.6796875,2192700
2019-07-03,26832.3203125,26966.0,26831.439453125,26966.0,26966.0,1498400
2019-07-05,26867.75,26950.810546875,26733.330078125,26922.119140625,26922.119140625,1921700
2019-07-08,26835.640625,26839.140625,26744.869140625,26806.140625,26806.140625,2142900
2019-07-09,26725.119140625,26807.69921875,26665.5703125,26783.490234375,26783.490234375,2183300
2019-07-10,26851.9609375,26983.44921875,26813.109375,26860.19921875,26860.19921875,2079900
2019-07-11,26950.16015625,27088.44921875,26916.3203125,27088.080078125,27088.080078125,2523000
2019-07-12,27139.490234375,27333.7890625,27135.44921875,27332.029296875,27332.029296875,2483900
2019-07-15,27364.689453125,27364.689453125,27294.169921875,27359.16015625,27359.16015625,1997300
2019-07-16,27349.3203125,27398.6796875,27290.240234375,27335.630859375,27335.630859375,2260000
2019-07-17,27320.91015625,27343.060546875,27218.380859375,27219.849609375,27219.849609375,1939300
2019-07-18,27191.98046875,27266.810546875,27068.7890625,27222.970703125,27222.970703125,2160700
2019-07-19,27246.380859375,27342.9609375,27145.779296875,27154.19921875,27154.19921875,2876900
2019-07-22,27174.1796875,27227.76953125,27088.900390625,27171.900390625,27171.900390625,2163100
2019-07-23,27231.859375,27368.810546875,27204.580078125,27349.189453125,27349.189453125,2488500
2019-07-24,27262.240234375,27291.0390625,27191.119140625,27269.970703125,27269.970703125,2443200
2019-07-25,27247.390625,27298.4296875,27062.48046875,27140.98046875,27140.98046875,2414200
2019-07-26,27166.0,27213.69921875,27123.25,27192.44921875,27192.44921875,2336500
2019-07-29,27192.240234375,27275.849609375,27178.060546875,27221.349609375,27221.349609375,2508500
2019-07-30,27145.390625,27224.359375,27069.859375,27198.01953125,27198.01953125,2932500
2019-07-31,27244.669921875,27281.650390625,26719.599609375,26864.26953125,26864.26953125,3851500
2019-08-01,26879.859375,27175.58984375,26548.7109375,26583.419921875,26583.419921875,3863200
2019-08-02,26528.66015625,26570.01953125,26249.220703125,26485.009765625,26485.009765625,3276400
2019-08-05,26259.23046875,26259.23046875,25523.380859375,25717.740234375,25717.740234375,4222400
2019-08-06,25810.619140625,26038.6796875,25710.869140625,26029.51953125,26029.51953125,3181600
2019-08-07,25814.220703125,26073.2109375,25440.390625,26007.0703125,26007.0703125,3447900
2019-08-08,26086.51953125,26383.609375,26038.099609375,26378.189453125,26378.189453125,2825300
2019-08-09,26337.08984375,26413.359375,26097.640625,26287.439453125,26287.439453125,2402600
2019-08-12,26169.91015625,26178.94921875,25824.939453125,25896.439453125,25896.439453125,1993900
2019-08-13,25888.880859375,26426.970703125,25833.25,26279.91015625,26279.91015625,3089000
2019-08-14,26035.080078125,26035.080078125,25471.58984375,25479.419921875,25479.419921875,3522500
2019-08-15,25514.25,25639.689453125,25339.599609375,25579.390625,25579.390625,3326000
2019-08-16,25678.169921875,25929.650390625,25678.169921875,25886.009765625,25886.009765625,2762100
2019-08-19,26020.060546875,26222.3203125,26020.060546875,26135.7890625,26135.7890625,2526400
2019-08-20,26086.859375,26160.119140625,25952.0,25962.439453125,25962.439453125,2381000
2019-08-21,26145.359375,26268.3203125,26141.76953125,26202.73046875,26202.73046875,2087900
2019-08-22,26271.640625,26388.779296875,26099.009765625,26252.240234375,26252.240234375,2228100
2019-08-23,26134.2109375,26320.2890625,25507.1796875,25628.900390625,25628.900390625,3642600
2019-08-26,25826.05078125,25941.25,25716.390625,25898.830078125,25898.830078125,2227800
2019-08-27,26014.4609375,26054.01953125,25721.849609375,25777.900390625,25777.900390625,2635300
2019-08-28,25712.990234375,26041.5703125,25637.4296875,26036.099609375,26036.099609375,2070700
2019-08-29,26249.08984375,26408.83984375,26185.7109375,26362.25,26362.25,2086500
2019-08-30,26476.390625,26514.619140625,26295.58984375,26403.279296875,26403.279296875,2161600
2019-09-03,26198.259765625,26198.259765625,25978.220703125,26118.01953125,26118.01953125,2232100
2019-09-04,26301.990234375,26362.349609375,26244.439453125,26355.470703125,26355.470703125,2027100
2019-09-05,26603.150390625,26836.30078125,26603.150390625,26728.150390625,26728.150390625,2566700
2019-09-06,26790.25,26860.869140625,26708.390625,26797.4609375,26797.4609375,2097000
2019-09-09,26866.23046875,26900.830078125,26762.1796875,26835.509765625,26835.509765625,2731200
2019-09-10,26805.830078125,26909.4296875,26717.05078125,26909.4296875,26909.4296875,3223400
2019-09-11,26928.05078125,27137.0390625,26885.48046875,27137.0390625,27137.0390625,2725900
2019-09-12,27197.3203125,27306.73046875,27105.009765625,27182.44921875,27182.44921875,2500100
2019-09-13,27216.669921875,27277.55078125,27193.94921875,27219.51953125,27219.51953125,2552600
2019-09-16,27146.060546875,27172.869140625,27032.560546875,27076.8203125,27076.8203125,2206200
2019-09-17,27010.119140625,27110.80078125,26984.140625,27110.80078125,27110.80078125,2235800
2019-09-18,27075.390625,27161.9296875,26899.150390625,27147.080078125,27147.080078125,2128600
2019-09-19,27186.05078125,27272.169921875,27064.2109375,27094.7890625,27094.7890625,2123600
2019-09-20,27102.1796875,27194.75,26926.6796875,26935.0703125,26935.0703125,4976400
2019-09-23,26851.44921875,27011.0703125,26831.33984375,26949.990234375,26949.990234375,2042400
2019-09-24,27034.0703125,27079.6796875,26704.9609375,26807.76953125,26807.76953125,3017500
2019-09-25,26866.7109375,27016.560546875,26755.859375,26970.7109375,26970.7109375,2372200
2019-09-26,27004.109375,27015.0703125,26803.83984375,26891.119140625,26891.119140625,2291800
2019-09-27,26987.259765625,27012.5390625,26715.8203125,26820.25,26820.25,2177800
2019-09-30,26852.330078125,26998.859375,26852.330078125,26916.830078125,26916.830078125,2226800
2019-10-01,26962.5390625,27046.2109375,26562.220703125,26573.0390625,26573.0390625,2601100
2019-10-02,26425.859375,26438.0390625,25974.119140625,26078.619140625,26078.619140625,3096400
2019-10-03,26039.01953125,26205.19921875,25743.4609375,26201.0390625,26201.0390625,2416100
2019-10-04,26271.69921875,26590.740234375,26271.69921875,26573.720703125,26573.720703125,2213100
2019-10-07,26502.330078125,26655.83984375,26424.5390625,26478.01953125,26478.01953125,1952000
2019-10-08,26276.58984375,26421.810546875,26139.80078125,26164.0390625,26164.0390625,2445900
2019-10-09,26308.23046875,26424.310546875,26249.75,26346.009765625,26346.009765625,1900600
2019-10-10,26317.349609375,26603.310546875,26314.509765625,26496.669921875,26496.669921875,2176800
2019-10-11,26694.19921875,27013.970703125,26694.19921875,26816.58984375,26816.58984375,2820800
2019-10-14,26766.4296875,26874.330078125,26749.1796875,26787.359375,26787.359375,1786200
2019-10-15,26811.19921875,27120.109375,26811.19921875,27024.80078125,27024.80078125,2455100
2019-10-16,26972.310546875,27058.33984375,26943.2890625,27001.98046875,27001.98046875,2146600
2019-10-17,27032.380859375,27112.16015625,26970.2890625,27025.880859375,27025.880859375,2225400
2019-10-18,27004.490234375,27018.25,26770.130859375,26770.19921875,26770.19921875,2889700
2019-10-21,26852.669921875,26852.669921875,26747.619140625,26827.640625,26827.640625,2410300
2019-10-22,26850.4296875,26946.640625,26782.609375,26788.099609375,26788.099609375,2655100
2019-10-23,26835.240234375,26896.890625,26745.0,26833.94921875,26833.94921875,2476800
2019-10-24,26893.9296875,26931.779296875,26714.33984375,26805.529296875,26805.529296875,2535900
2019-10-25,26789.609375,27015.369140625,26765.6796875,26958.060546875,26958.060546875,2746100
2019-10-28,27040.330078125,27167.880859375,27028.7109375,27090.720703125,27090.720703125,2907700
2019-10-29,27061.0703125,27165.939453125,27039.759765625,27071.4609375,27071.4609375,2696100
2019-10-30,27110.7109375,27204.359375,26999.640625,27186.689453125,27186.689453125,2317500
2019-10-31,27188.369140625,27188.369140625,26918.2890625,27046.23046875,27046.23046875,2738300
2019-11-01,27142.94921875,27347.4296875,27142.94921875,27347.359375,27347.359375,2708700
2019-11-04,27402.060546875,27517.580078125,27402.060546875,27462.109375,27462.109375,2730300
2019-11-05,27500.23046875,27560.359375,27453.55078125,27492.630859375,27492.630859375,2863500
2019-11-06,27502.740234375,27526.05078125,27407.810546875,27492.560546875,27492.560546875,2379100
2019-11-07,27590.16015625,27774.669921875,27590.16015625,27674.80078125,27674.80078125,2590200
2019-11-08,27686.19921875,27694.94921875,27578.970703125,27681.240234375,27681.240234375,2214400
2019-11-11,27580.66015625,27714.390625,27517.669921875,27691.490234375,27691.490234375,2023500
2019-11-12,27701.58984375,27770.859375,27635.3203125,27691.490234375,27691.490234375,2136700
2019-11-13,27622.0390625,27806.400390625,27587.19921875,27783.58984375,27783.58984375,2783900
2019-11-14,27757.19921875,27800.7109375,27676.970703125,27781.9609375,27781.9609375,3039700
2019-11-15,27843.5390625,28004.890625,27843.5390625,28004.890625,28004.890625,2837200
2019-11-18,27993.220703125,28040.970703125,27969.240234375,28036.220703125,28036.220703125,2523200
2019-11-19,28079.759765625,28090.2109375,27894.51953125,27934.01953125,27934.01953125,2458900
2019-11-20,27879.55078125,27897.279296875,27675.279296875,27821.08984375,27821.08984375,2581400
2019-11-21,27820.279296875,27828.330078125,27708.33984375,27766.2890625,27766.2890625,2320200
2019-11-22,27831.23046875,27898.4609375,27773.98046875,27875.619140625,27875.619140625,2147800
2019-11-25,27917.76953125,28068.689453125,27917.76953125,28066.470703125,28066.470703125,2484200
2019-11-26,28080.75,28146.01953125,28042.2109375,28121.6796875,28121.6796875,3240500
2019-11-27,28156.470703125,28174.970703125,28075.23046875,28164.0,28164.0,1982100
2019-11-29,28103.16015625,28119.509765625,28042.529296875,28051.41015625,28051.41015625,1206300
2019-12-02,28109.740234375,28109.83984375,27782.349609375,27783.0390625,27783.0390625,2366100
2019-12-03,27501.98046875,27524.740234375,27325.130859375,27502.810546875,27502.810546875,2753500
2019-12-04,27634.630859375,27727.44921875,27612.080078125,27649.779296875,27649.779296875,2182000
2019-12-05,27736.05078125,27745.19921875,27562.80078125,27677.7890625,27677.7890625,2086000
2019-12-06,27839.6796875,28035.849609375,27839.6796875,28015.060546875,28015.060546875,2233100
2019-12-09,27987.05078125,28010.419921875,27906.140625,27909.599609375,27909.599609375,2170000
2019-12-10,27900.650390625,27949.01953125,27804.0,27881.720703125,27881.720703125,2132500
2019-12-11,27867.310546875,27925.5,27801.80078125,27911.30078125,27911.30078125,2135100
2019-12-12,27898.33984375,28224.94921875,27859.869140625,28132.05078125,28132.05078125,2777400
2019-12-13,28123.640625,28290.73046875,28028.3203125,28135.380859375,28135.380859375,2506600
2019-12-16,28191.669921875,28337.490234375,28191.669921875,28235.890625,28235.890625,2867700
2019-12-17,28221.75,28328.630859375,28220.560546875,28267.16015625,28267.16015625,2867700
2019-12-18,28291.439453125,28323.25,28239.279296875,28239.279296875,28239.279296875,2898900
2019-12-19,28278.310546875,28381.48046875,28278.240234375,28376.9609375,28376.9609375,2625700
2019-12-20,28608.640625,28608.640625,28445.599609375,28455.08984375,28455.08984375,6037800
2019-12-23,28491.779296875,28582.490234375,28491.779296875,28551.529296875,28551.529296875,2235300
2019-12-24,28572.5703125,28576.80078125,28503.2109375,28515.44921875,28515.44921875,861500
2019-12-26,28539.4609375,28624.099609375,28535.150390625,28621.390625,28621.390625,1559700
2019-12-27,28675.33984375,28701.66015625,28608.98046875,28645.259765625,28645.259765625,1822800
2019-12-30,28654.759765625,28664.689453125,28428.98046875,28462.140625,28462.140625,1816000
2019-12-31,28414.640625,28547.349609375,28376.490234375,28538.439453125,28538.439453125,1933400
2020-01-02,28638.970703125,28872.80078125,28627.76953125,28868.80078125,28868.80078125,2518200
2020-01-03,28553.330078125,28716.310546875,28500.359375,28634.880859375,28634.880859375,2395900
2020-01-06,28465.5,28708.01953125,28418.630859375,28703.380859375,28703.380859375,2527600
2020-01-07,28639.1796875,28685.5,28565.279296875,28583.6796875,28583.6796875,2589000
2020-01-08,28556.140625,28866.1796875,28522.509765625,28745.08984375,28745.08984375,2917500
2020-01-09,28851.970703125,28988.009765625,28844.310546875,28956.900390625,28956.900390625,2750600
2020-01-10,28977.51953125,29009.0703125,28789.099609375,28823.76953125,28823.76953125,2378300
2020-01-13,28869.009765625,28909.91015625,28819.4296875,28907.05078125,28907.05078125,2498300
2020-01-14,28895.5,29054.16015625,28872.26953125,28939.669921875,28939.669921875,2874400
2020-01-15,28901.80078125,29127.58984375,28897.349609375,29030.220703125,29030.220703125,2602700
2020-01-16,29131.94921875,29300.3203125,29131.94921875,29297.640625,29297.640625,2521100
2020-01-17,29313.310546875,29373.619140625,29289.91015625,29348.099609375,29348.099609375,3218200
2020-01-21,29269.05078125,29341.2109375,29146.470703125,29196.0390625,29196.0390625,3206400
2020-01-22,29263.630859375,29320.19921875,29172.259765625,29186.26953125,29186.26953125,2834400
2020-01-23,29111.01953125,29190.470703125,28966.98046875,29160.08984375,29160.08984375,3070600
2020-01-24,29230.390625,29288.7890625,28843.310546875,28989.73046875,28989.73046875,3800100
2020-01-27,28542.490234375,28671.7890625,28440.470703125,28535.80078125,28535.80078125,3372700
2020-01-28,28594.279296875,28823.23046875,28575.75,28722.849609375,28722.849609375,3301400
2020-01-29,28820.529296875,28944.240234375,28728.189453125,28734.44921875,28734.44921875,3022900
2020-01-30,28640.16015625,28879.7109375,28489.759765625,28859.439453125,28859.439453125,3268500
2020-01-31,28813.0390625,28813.0390625,28169.529296875,28256.029296875,28256.029296875,4038900
2020-02-03,28319.650390625,28630.390625,28319.650390625,28399.810546875,28399.810546875,3079100
2020-02-04,28696.740234375,28904.880859375,28696.740234375,28807.630859375,28807.630859375,3327500
2020-02-05,29048.73046875,29308.890625,29000.849609375,29290.849609375,29290.849609375,3575400
2020-02-06,29388.580078125,29408.05078125,29246.9296875,29379.76953125,29379.76953125,2637000
2020-02-07,29286.919921875,29286.919921875,29056.98046875,29102.509765625,29102.509765625,2528600
2020-02-10,28995.66015625,29278.0703125,28995.66015625,29276.8203125,29276.8203125,2505100
2020-02-11,29390.7109375,29415.390625,29210.470703125,29276.33984375,29276.33984375,2795400
2020-02-12,29406.75,29568.5703125,29406.75,29551.419921875,29551.419921875,3095300
2020-02-13,29436.029296875,29535.400390625,29345.9296875,29423.310546875,29423.310546875,2911500
2020-02-14,29440.470703125,29463.0390625,29283.1796875,29398.080078125,29398.080078125,2310000
2020-02-18,29282.779296875,29330.16015625,29116.810546875,29232.189453125,29232.189453125,2566000
2020-02-19,29312.69921875,29409.08984375,29274.380859375,29348.029296875,29348.029296875,2406400
2020-02-20,29296.25,29368.44921875,28959.650390625,29219.98046875,29219.98046875,2877800
2020-02-21,29146.529296875,29146.529296875,28892.69921875,28992.41015625,28992.41015625,3112100
2020-02-24,28402.9296875,28402.9296875,27912.439453125,27960.80078125,27960.80078125,4525800
2020-02-25,28037.650390625,28149.19921875,26997.619140625,27081.359375,27081.359375,5132700
2020-02-26,27159.4609375,27542.779296875,26890.970703125,26957.58984375,26957.58984375,4724500
2020-02-27,26526.0,26775.310546875,25752.8203125,25766.640625,25766.640625,6649800
2020-02-28,25270.830078125,25494.240234375,24681.009765625,25409.359375,25409.359375,9159900
2020-03-02,25590.509765625,26706.169921875,25391.9609375,26703.3203125,26703.3203125,6372000
2020-03-03,26762.470703125,27084.58984375,25706.279296875,25917.41015625,25917.41015625,6470800
2020-03-04,26383.6796875,27102.33984375,26286.310546875,27090.859375,27090.859375,4575900
2020-03-05,26671.919921875,26671.919921875,25943.330078125,26121.279296875,26121.279296875,4773700
2020-03-06,25457.2109375,25994.380859375,25226.619140625,25864.779296875,25864.779296875,5997800
2020-03-09,24992.359375,24992.359375,23706.0703125,23851.01953125,23851.01953125,7504300
2020-03-10,24453.0,25020.990234375,23690.33984375,25018.16015625,25018.16015625,6548600
2020-03-11,24604.630859375,24604.630859375,23328.3203125,23553.220703125,23553.220703125,6639600
2020-03-12,22184.7109375,22837.94921875,21154.4609375,21200.619140625,21200.619140625,9082600
2020-03-13,21973.8203125,23189.759765625,21285.369140625,23185.619140625,23185.619140625,8430800
2020-03-16,20917.529296875,21768.279296875,20116.4609375,20188.51953125,20188.51953125,7701300
2020-03-17,20487.05078125,21379.349609375,19882.259765625,21237.380859375,21237.380859375,7930600
2020-03-18,20188.689453125,20489.330078125,18917.4609375,19898.919921875,19898.919921875,8713600
2020-03-19,19830.009765625,20442.630859375,19177.130859375,20087.189453125,20087.189453125,7803000
2020-03-20,20253.150390625,20531.259765625,19094.26953125,19173.98046875,19173.98046875,8722900
2020-03-23,19028.359375,19121.009765625,18213.650390625,18591.9296875,18591.9296875,7879700
2020-03-24,19722.189453125,20737.69921875,19649.25,20704.91015625,20704.91015625,7993400
2020-03-25,21050.33984375,22019.9296875,20538.33984375,21200.55078125,21200.55078125,7963200
2020-03-26,21468.380859375,22595.060546875,21427.099609375,22552.169921875,22552.169921875,7051800
2020-03-27,21898.470703125,22327.5703125,21469.26953125,21636.779296875,21636.779296875,5888300
2020-03-30,21678.220703125,22378.08984375,21522.080078125,22327.48046875,22327.48046875,5455400
2020-03-31,22208.419921875,22480.369140625,21852.080078125,21917.16015625,21917.16015625,5712100
2020-04-01,21227.380859375,21487.240234375,20784.4296875,20943.509765625,20943.509765625,5066800
2020-04-02,20819.4609375,21477.76953125,20735.01953125,21413.439453125,21413.439453125,5295400
2020-04-03,21285.9296875,21447.810546875,20863.08984375,21052.529296875,21052.529296875,4500100
2020-04-06,21693.630859375,22783.44921875,21693.630859375,22679.990234375,22679.990234375,6107600
2020-04-07,23537.439453125,23617.240234375,22634.44921875,22653.859375,22653.859375,5946600
2020-04-08,22893.470703125,23513.400390625,22682.990234375,23433.5703125,23433.5703125,4727400
2020-04-09,23690.66015625,24008.990234375,23504.08984375,23719.369140625,23719.369140625,5664000
2020-04-13,23698.9296875,23698.9296875,23095.349609375,23390.76953125,23390.76953125,3943200
